,titulo,premio,personaje,genero,agencia,palabras
1434,Manchester by the Sea,Original Screenplay,JEFFREY,male,1.0,160
1435,Manchester by the Sea,Original Screenplay,JERRY,male,0.9090909090909091,82
1436,Manchester by the Sea,Original Screenplay,JILL,female,1.0,259
1437,Manchester by the Sea,Original Screenplay,JOE,male,0.9454545454545454,365
1438,Manchester by the Sea,Original Screenplay,JOEL,male,1.0,85
1439,Manchester by the Sea,Original Screenplay,KAREN,female,1.0,16
1440,Manchester by the Sea,Original Screenplay,LEE,male,0.977110157367668,4195
1441,Manchester by the Sea,Original Screenplay,MANCHESTER BUSINESSMAN,male,1.0,20
1442,Manchester by the Sea,Original Screenplay,MARIANNE,female,1.0,150
1443,Manchester by the Sea,Original Screenplay,MR MARTINEZ,male,1.0,56
1444,Manchester by the Sea,Original Screenplay,MRS GROOM,female,1.0,48
1445,Manchester by the Sea,Original Screenplay,MRS OLSEN,female,1.0,119
1446,Manchester by the Sea,Original Screenplay,NURSE IRENE,female,1.0,44
1447,Manchester by the Sea,Original Screenplay,OTTO,male,1.0,23
1448,Manchester by the Sea,Original Screenplay,PATRICK,male,0.992462311557789,2397
1449,Manchester by the Sea,Original Screenplay,PAUL,male,1.0,84
1450,Manchester by the Sea,Original Screenplay,RACHEL,female,1.0,30
1451,Manchester by the Sea,Original Screenplay,RANDI,female,0.9618320610687023,656
1452,Manchester by the Sea,Original Screenplay,SANDY,female,1.0,277
1453,Manchester by the Sea,Original Screenplay,SILVIE,female,1.0,69
1454,Manchester by the Sea,Original Screenplay,STAN,male,0.9375,87
1455,Manchester by the Sea,Original Screenplay,SUE,female,1.0,8
1456,Manchester by the Sea,Original Screenplay,SUZY,female,1.0,9
1457,Manchester by the Sea,Original Screenplay,THE GUYS,male,1.0,24
1458,Manchester by the Sea,Original Screenplay,THE WHOLE BAND,female,1.0,10
1459,Manchester by the Sea,Original Screenplay,TOM,male,1.0,19
1460,Manchester by the Sea,Original Screenplay,WES,male,0.9433962264150944,298
1461,Manchester by the Sea,Original Screenplay,WES’S ASSISTANT,male,1.0,9
1462,Get Out,Original Screenplay,ANDRE,male,0.9743589743589743,279
1463,Get Out,Original Screenplay,APRIL,female,1.0,8
1464,Get Out,Original Screenplay,CHRIS,male,0.9849397590361446,1935
1465,Get Out,Original Screenplay,DEAN,male,0.957983193277311,940
1466,Get Out,Original Screenplay,DETECTIVE LATOYA,female,0.9047619047619048,149
1467,Get Out,Original Screenplay,EMILY,female,1.0,10
1468,Get Out,Original Screenplay,GEORGINA,female,1.0,74
1469,Get Out,Original Screenplay,GORDON,male,1.0,58
1470,Get Out,Original Screenplay,GRANDPA,male,1.0,10
1471,Get Out,Original Screenplay,HIROKI,male,1.0,21
1472,Get Out,Original Screenplay,JEREMY,male,0.9615384615384616,310
1473,Get Out,Original Screenplay,JIM,male,0.9401709401709402,790
1474,Get Out,Original Screenplay,JOSHUA,male,1.0,38
1475,Get Out,Original Screenplay,LATOYA,female,1.0,20
1476,Get Out,Original Screenplay,LISA,female,1.0,33
1477,Get Out,Original Screenplay,MISSY,female,0.978021978021978,589
1478,Get Out,Original Screenplay,MISSY DEAN,female,1.0,11
1479,Get Out,Original Screenplay,NANCY,female,1.0,10
1480,Get Out,Original Screenplay,NELSON,male,1.0,9
1481,Get Out,Original Screenplay,OFFICER CROWE,male,1.0,56
1482,Get Out,Original Screenplay,OFFICER FROST,male,1.0,5
1483,Get Out,Original Screenplay,PARKER,male,1.0,51
1484,Get Out,Original Screenplay,PHIL,male,1.0,49
1485,Get Out,Original Screenplay,RICHARD,male,1.0,18
1486,Get Out,Original Screenplay,ROD,male,0.9692307692307692,828
1487,Get Out,Original Screenplay,ROSE,female,0.9946236559139785,940
1488,Get Out,Original Screenplay,WALTER,male,1.0,49
1489,Everything Everywhere All at Once,Original Screenplay,ALPHA JUMPER,female,0.6,59
1490,Everything Everywhere All at Once,Original Screenplay,BECKY,female,0.9375,87
1491,Everything Everywhere All at Once,Original Screenplay,CHAD,male,1.0,33
1492,Everything Everywhere All at Once,Original Screenplay,DEBBIE THE DOG MOM,female,1.0,28
1493,Everything Everywhere All at Once,Original Screenplay,DEIRDRE,female,0.9727272727272728,742
1494,Everything Everywhere All at Once,Original Screenplay,DISTRICT MANAGER,male,0.0,10
1495,Everything Everywhere All at Once,Original Screenplay,DOCTOR,male,1.0,5
1496,Everything Everywhere All at Once,Original Screenplay,EVELYN,female,0.9847161572052402,2761
1497,Everything Everywhere All at Once,Original Screenplay,GONG GONG,male,0.96875,386
1498,Everything Everywhere All at Once,Original Screenplay,GUARD,male,1.0,35
1499,Everything Everywhere All at Once,Original Screenplay,HUMAN BABY PERSON BOY,male,1.0,17
1500,Everything Everywhere All at Once,Original Screenplay,JOBU,female,0.9664804469273743,1180
1501,Everything Everywhere All at Once,Original Screenplay,JOY,female,1.0,487
1502,Everything Everywhere All at Once,Original Screenplay,KUNG FU MASTER,female,1.0,50
1503,Everything Everywhere All at Once,Original Screenplay,MANAGER,male,1.0,18
1504,Everything Everywhere All at Once,Original Screenplay,MEN'S CHOIR,male,1.0,37
1505,Everything Everywhere All at Once,Original Screenplay,OFFICER #1,male,0.9090909090909091,83
1506,Everything Everywhere All at Once,Original Screenplay,OFFICER #2,male,1.0,100
1507,Everything Everywhere All at Once,Original Screenplay,RACCACOONIE,male,1.0,12
1508,Everything Everywhere All at Once,Original Screenplay,RICK,male,0.875,45
1509,Everything Everywhere All at Once,Original Screenplay,SPAGHETTI BABY NOODLE BOY,male,1.0,39
1510,Everything Everywhere All at Once,Original Screenplay,WAYMOND,male,0.9696969696969697,2828
1511,Parasite,Original Screenplay,CHUNG-SOOK,female,0.9743589743589743,746
1512,Parasite,Original Screenplay,DA-HAE,female,0.9795918367346939,259
1513,Parasite,Original Screenplay,DA-SONG,male,1.0,57
1514,Parasite,Original Screenplay,DONG-IK,male,0.978494623655914,1189
1515,Parasite,Original Screenplay,KI-JUNG,female,0.96875,828
1516,Parasite,Original Screenplay,KI-TEK,male,0.9861111111111112,1827
1517,Parasite,Original Screenplay,KI-WOO,male,0.9738562091503268,1943
1518,Parasite,Original Screenplay,KUN-SAE,male,1.0,295
1519,Parasite,Original Screenplay,MIN-HYUK,male,0.9636363636363636,320
1520,Parasite,Original Screenplay,MUN-KWANG,female,0.9629629629629629,951
1521,Parasite,Original Screenplay,PIZZA SHOP OWNER,female,1.0,72
1522,Parasite,Original Screenplay,REPORTER 1,female,0.6666666666666666,34
1523,Parasite,Original Screenplay,REPORTER 2,female,0.6666666666666666,53
1524,Parasite,Original Screenplay,YON-KYO,female,0.9706666666666667,2251
1525,Parasite,Original Screenplay,YUN,male,0.8888888888888888,43
1526,Green Book,Original Screenplay,AMIT,male,1.0,50
1527,Green Book,Original Screenplay,ANTHONY,male,1.0,20
1528,Green Book,Original Screenplay,AUGIE,male,1.0,107
1529,Green Book,Original Screenplay,BARKEEP,male,1.0,25
1530,Green Book,Original Screenplay,BOBBY,male,1.0,15
1531,Green Book,Original Screenplay,BOBBY RYDELL,male,1.0,34
1532,Green Book,Original Screenplay,BOX OFFICE MANAGER,male,1.0,21
1533,Green Book,Original Screenplay,BUSBOY,male,1.0,15
1534,Green Book,Original Screenplay,CARMINE,male,1.0,40
1535,Green Book,Original Screenplay,CHAUFFEUR,male,1.0,3
1536,Green Book,Original Screenplay,COAT-CHECK GIRL,female,0.75,22
1537,Green Book,Original Screenplay,CUSTOMER,male,1.0,8
1538,Green Book,Original Screenplay,DANNY,male,1.0,15
1539,Green Book,Original Screenplay,DOLORES,female,0.9871794871794872,505
1540,Green Book,Original Screenplay,DOMINIC,male,1.0,68
1541,Green Book,Original Screenplay,DR. SHIRLEY,male,0.9626865671641791,2612
1542,Green Book,Original Screenplay,FAT PAULIE,male,1.0,33
1543,Green Book,Original Screenplay,FRAN,female,0.75,24
1544,Green Book,Original Screenplay,FRANCES,female,1.0,5
1545,Green Book,Original Screenplay,GEORGE,male,0.9090909090909091,61
1546,Green Book,Original Screenplay,GOOMBAH,male,1.0,26
1547,Green Book,Original Screenplay,GORMAN,male,1.0,16
1548,Green Book,Original Screenplay,GRAHAM KINDELL,male,0.9347826086956522,302
1549,Green Book,Original Screenplay,JILLY RIZZO,female,1.0,7
1550,Green Book,Original Screenplay,JOHNNY,male,0.9333333333333333,209
1551,Green Book,Original Screenplay,JULES PODELL,male,1.0,30
1552,Green Book,Original Screenplay,LIP,male,0.9696428571428571,3470
1553,Green Book,Original Screenplay,LOSCUDO,male,1.0,117
1554,Green Book,Original Screenplay,LOUIE,male,1.0,13
1555,Green Book,Original Screenplay,LYNN,female,1.0,3
1556,Green Book,Original Screenplay,MAITRE,male,1.0,8
1557,Green Book,Original Screenplay,MAN #1,male,1.0,11
1558,Green Book,Original Screenplay,MAN #2,male,1.0,6
1559,Green Book,Original Screenplay,MAN #3,male,1.0,10
1560,Green Book,Original Screenplay,MC,male,1.0,80
1561,Green Book,Original Screenplay,MORGAN ANDERSON,male,1.0,127
1562,Green Book,Original Screenplay,NICOLA,female,1.0,38
1563,Green Book,Original Screenplay,OLEG,male,0.8666666666666667,148
1564,Green Book,Original Screenplay,ORANGE BIRD BARTENDER,female,1.0,31
1565,Green Book,Original Screenplay,PATROLMAN #1,male,1.0,129
1566,Green Book,Original Screenplay,PATROLMAN #2,male,1.0,25
1567,Green Book,Original Screenplay,PAWN GUY,male,1.0,23
1568,Green Book,Original Screenplay,PHIL RIZUTTO,male,1.0,26
1569,Green Book,Original Screenplay,POLICE CHIEF,male,0.9090909090909091,84
1570,Green Book,Original Screenplay,POLICEMAN #1,male,1.0,26
1571,Green Book,Original Screenplay,POLICEMAN #2,male,1.0,18
1572,Green Book,Original Screenplay,RECORD EXEC,male,1.0,93
1573,Green Book,Original Screenplay,REDNECK #1,male,1.0,49
1574,Green Book,Original Screenplay,REDNECK #2,male,1.0,26
1575,Green Book,Original Screenplay,REDNECK #3,male,1.0,4
1576,Green Book,Original Screenplay,RUDY,male,0.9090909090909091,60
1577,Green Book,Original Screenplay,STAGE MANAGER,male,0.8888888888888888,58
1578,Green Book,Original Screenplay,STATE TROOPER,male,1.0,28
1579,Green Book,Original Screenplay,TAILOR,male,0.8,40
1580,Green Book,Original Screenplay,TUXEDO MAN,male,1.0,14
1581,Green Book,Original Screenplay,WISEGUY #1,male,1.0,22
1582,Green Book,Original Screenplay,WOMAN’S VOICE,female,1.0,7
1583,Promising Young Woman,Original Screenplay,AL MONROE,male,0.9655172413793104,401
1584,Promising Young Woman,Original Screenplay,AMBER,female,1.0,100
1585,Promising Young Woman,Original Screenplay,CASSANDRA,female,0.978369384359401,3502
1586,Promising Young Woman,Original Screenplay,CHIP,male,1.0,16
1587,Promising Young Woman,Original Screenplay,DEAN WALKER,male,0.9736842105263158,428
1588,Promising Young Woman,Original Screenplay,GAIL,female,0.9791666666666666,312
1589,Promising Young Woman,Original Screenplay,GEORGE,male,1.0,51
1590,Promising Young Woman,Original Screenplay,JEAN,male,1.0,11
1591,Promising Young Woman,Original Screenplay,JEFF,male,1.0,15
1592,Promising Young Woman,Original Screenplay,JEZ,female,1.0,234
1593,Promising Young Woman,Original Screenplay,JIM,male,1.0,19
1594,Promising Young Woman,Original Screenplay,JOE,male,0.9772727272727273,280
1595,Promising Young Woman,Original Screenplay,JORDAN,male,1.0,252
1596,Promising Young Woman,Original Screenplay,LINCOLN,male,0.9696969696969697,204
1597,Promising Young Woman,Original Screenplay,MADISON,female,0.9590163934426229,651
1598,Promising Young Woman,Original Screenplay,MAKE UP VLOGGER,female,1.0,48
1599,Promising Young Woman,Original Screenplay,MAN,male,0.6666666666666666,18
1600,Promising Young Woman,Original Screenplay,MONTY,male,1.0,12
1601,Promising Young Woman,Original Screenplay,MRS FISHER,female,1.0,129
1602,Promising Young Woman,Original Screenplay,NEIL,male,0.9852941176470589,401
1603,Promising Young Woman,Original Screenplay,PAUL,male,0.9444444444444444,225
1604,Promising Young Woman,Original Screenplay,RECEPTIONIST,male,1.0,12
1605,Promising Young Woman,Original Screenplay,RUBY,female,1.0,9
1606,Promising Young Woman,Original Screenplay,RYAN,male,0.9907834101382489,1136
1607,Promising Young Woman,Original Screenplay,STANLEY,male,1.0,141
1608,Promising Young Woman,Original Screenplay,SUSAN,female,0.9375,371
1609,Promising Young Woman,Original Screenplay,TODD,male,1.0,17
1610,Promising Young Woman,Original Screenplay,TONY,male,1.0,5
1611,Belfast,Original Screenplay,AMY FOWLER-KANE/GRACE KELLY,female,1.0,59
1612,Belfast,Original Screenplay,BILLY CLANTON,male,1.0,413
1613,Belfast,Original Screenplay,BILLY CLANTON JNR,male,1.0,24
1614,Belfast,Original Screenplay,BUDDY,male,0.961038961038961,1294
1615,Belfast,Original Screenplay,BUS DRIVER,male,1.0,32
1616,Belfast,Original Screenplay,CATHERINE,female,1.0,42
1617,Belfast,Original Screenplay,FILM COMMENTATOR,male,1.0,26
1618,Belfast,Original Screenplay,FRANKIE WEST,male,1.0,157
1619,Belfast,Original Screenplay,GRANNY,female,0.9900990099009901,580
1620,Belfast,Original Screenplay,KAREN LAMBERT,female,1.0,10
1621,Belfast,Original Screenplay,KIND MAN,male,1.0,8
1622,Belfast,Original Screenplay,LIBERTY VALANCE/LEE MARVIN,male,1.0,9
1623,Belfast,Original Screenplay,MA,female,0.9533678756476683,1334
1624,Belfast,Original Screenplay,MACKIE,male,0.9629629629629629,213
1625,Belfast,Original Screenplay,MAN 1,male,1.0,13
1626,Belfast,Original Screenplay,MAN 2,male,1.0,14
1627,Belfast,Original Screenplay,MAN 3,male,1.0,22
1628,Belfast,Original Screenplay,MAN 5,male,1.0,18
1629,Belfast,Original Screenplay,MAN IN THE STREET,male,0.6666666666666666,14
1630,Belfast,Original Screenplay,MARLEY’S GHOST,female,1.0,27
1631,Belfast,Original Screenplay,MICKEY CLANTON,male,0.6666666666666666,23
1632,Belfast,Original Screenplay,MINISTER,male,0.9583333333333334,217
1633,Belfast,Original Screenplay,MISS LEWIS,female,1.0,196
1634,Belfast,Original Screenplay,MOIRA,female,0.9655172413793104,531
1635,Belfast,Original Screenplay,MOIRA’S FRIEND,female,1.0,5
1636,Belfast,Original Screenplay,MR SINGH,male,1.0,40
1637,Belfast,Original Screenplay,MR STEWART,male,1.0,42
1638,Belfast,Original Screenplay,MR WEST,male,1.0,15
1639,Belfast,Original Screenplay,MRS FORD,female,1.0,38
1640,Belfast,Original Screenplay,NEIGHBOUR 1,male,1.0,7
1641,Belfast,Original Screenplay,NEIGHBOUR 2,female,1.0,9
1642,Belfast,Original Screenplay,PA,male,0.9879518072289156,1592
1643,Belfast,Original Screenplay,POLICEMAN,male,0.8571428571428571,37
1644,Belfast,Original Screenplay,POP,male,0.9726027397260274,1014
1645,Belfast,Original Screenplay,PRIME MINISTER,male,0.8,31
1646,Belfast,Original Screenplay,RANSOM STODDARD/JAMES STEWART,male,1.0,22
1647,Belfast,Original Screenplay,RENT MAN,male,1.0,12
1648,Belfast,Original Screenplay,SCROOGE,male,1.0,23
1649,Belfast,Original Screenplay,SOLDIER,male,1.0,73
1650,Belfast,Original Screenplay,THE GHOST,female,1.0,2
1651,Belfast,Original Screenplay,TOM DONOPHIN/JOHN WAYNE,male,1.0,12
1652,Belfast,Original Screenplay,VIOLET,female,0.9333333333333333,106
1653,Belfast,Original Screenplay,WILL,male,1.0,178
1654,Belfast,Original Screenplay,WILLIAM SHATNER,male,1.0,13
1655,Belfast,Original Screenplay,WOMAN 1,female,1.0,12
1656,Belfast,Original Screenplay,WOMAN 2,female,1.0,10
1657,Belfast,Original Screenplay,WOMAN ON THE BARRICADE,female,1.0,6
1658,Anora,Original Screenplay,ALEKS,male,1.0,144
1659,Anora,Original Screenplay,ANI,female,0.9767441860465116,2665
1660,Anora,Original Screenplay,BOUNCER,male,1.0,12
1661,Anora,Original Screenplay,CAPTAIN,male,1.0,6
1662,Anora,Original Screenplay,CRYSTAL,female,0.9615384615384616,133
1663,Anora,Original Screenplay,DASHA,female,1.0,18
1664,Anora,Original Screenplay,DAWN,female,0.9523809523809523,110
1665,Anora,Original Screenplay,DAY GUARD,male,1.0,38
1666,Anora,Original Screenplay,DIAMOND,female,1.0,163
1667,Anora,Original Screenplay,GALINA,female,0.9512195121951219,214
1668,Anora,Original Screenplay,GARNIK,male,0.9425287356321839,547
1669,Anora,Original Screenplay,HOTEL MANAGER,male,0.6666666666666666,34
1670,Anora,Original Screenplay,IGOR,male,0.967391304347826,525
1671,Anora,Original Screenplay,IVAN,male,0.9824561403508771,1026
1672,Anora,Original Screenplay,JENNY,female,1.0,10
1673,Anora,Original Screenplay,JIMMY,male,0.96,164
1674,Anora,Original Screenplay,JUDGE,male,0.625,62
1675,Anora,Original Screenplay,KLARA,female,1.0,8
1676,Anora,Original Screenplay,LULU,male,1.0,69
1677,Anora,Original Screenplay,NIKOLAI,male,0.75,38
1678,Anora,Original Screenplay,SHARNOV,male,0.9375,176
1679,Anora,Original Screenplay,SUNNY,male,1.0,6
1680,Anora,Original Screenplay,TOM,male,1.0,71
1681,Anora,Original Screenplay,TOROS,male,0.9578163771712159,2360
1682,Anora,Original Screenplay,TOW TRUCK DRIVER,male,0.8,28
1683,Anora,Original Screenplay,VERA,female,1.0,34
1684,Anora,Original Screenplay,VLAD,male,1.0,4
1685,The Cider House Rules,Adapted Screenplay,ADOPTING FATHER,male,1.0,13
1686,The Cider House Rules,Adapted Screenplay,ADOPTING MOTHER,female,1.0,10
1687,The Cider House Rules,Adapted Screenplay,ANGELA,female,0.9523809523809523,344
1688,The Cider House Rules,Adapted Screenplay,BIG DOT,female,1.0,12
1689,The Cider House Rules,Adapted Screenplay,BUSTER,male,0.975609756097561,195
1690,The Cider House Rules,Adapted Screenplay,CANDY,female,0.9665071770334929,1099
1691,The Cider House Rules,Adapted Screenplay,CARLA,female,1.0,36
1692,The Cider House Rules,Adapted Screenplay,CLARA,female,1.0,13
1693,The Cider House Rules,Adapted Screenplay,COPPERFIELD,male,1.0,17
1694,The Cider House Rules,Adapted Screenplay,CURLY,male,0.9411764705882353,78
1695,The Cider House Rules,Adapted Screenplay,DEBRA,female,1.0,11
1696,The Cider House Rules,Adapted Screenplay,DISTRAUGHT WOMAN,female,1.0,62
1697,The Cider House Rules,Adapted Screenplay,DOROTHY,female,1.0,25
1698,The Cider House Rules,Adapted Screenplay,DR. HOLTZ,male,0.75,35
1699,The Cider House Rules,Adapted Screenplay,EDNA,female,0.8947368421052632,438
1700,The Cider House Rules,Adapted Screenplay,FLORENCE,female,1.0,18
1701,The Cider House Rules,Adapted Screenplay,FUZZY,male,1.0,113
1702,The Cider House Rules,Adapted Screenplay,HAZEL,female,1.0,4
1703,The Cider House Rules,Adapted Screenplay,HERO,male,1.0,34
1704,The Cider House Rules,Adapted Screenplay,HOMER,male,0.9735576923076923,2392
1705,The Cider House Rules,Adapted Screenplay,JACK,male,1.0,96
1706,The Cider House Rules,Adapted Screenplay,LARCH,male,0.9634831460674157,2175
1707,The Cider House Rules,Adapted Screenplay,MAJOR WINSLOW,male,0.8518518518518519,175
1708,The Cider House Rules,Adapted Screenplay,MARY AGNES,female,1.0,115
1709,The Cider House Rules,Adapted Screenplay,MR. ROSE,male,0.985239852398524,1432
1710,The Cider House Rules,Adapted Screenplay,MRS. GOODHALL,female,0.9166666666666666,104
1711,The Cider House Rules,Adapted Screenplay,MUDDY,male,0.9833333333333333,300
1712,The Cider House Rules,Adapted Screenplay,OLIVE,female,0.9722222222222222,237
1713,The Cider House Rules,Adapted Screenplay,PEACHES,female,0.8823529411764706,191
1714,The Cider House Rules,Adapted Screenplay,PREGNANT WOMAN,female,1.0,4
1715,The Cider House Rules,Adapted Screenplay,RAY,male,0.9,116
1716,The Cider House Rules,Adapted Screenplay,ROSE ROSE,female,0.971830985915493,350
1717,The Cider House Rules,Adapted Screenplay,STEERFORTH,male,1.0,16
1718,The Cider House Rules,Adapted Screenplay,TWELVE-YEAR-OLD GIRL,female,1.0,36
1719,The Cider House Rules,Adapted Screenplay,VERNON,male,1.0,4
1720,The Cider House Rules,Adapted Screenplay,WALLY,male,0.9655172413793104,653
1721,Traffic,Adapted Screenplay,A.D.A. KELLY,female,0.95,102
1722,Traffic,Adapted Screenplay,ADLER,male,0.9545454545454546,197
1723,Traffic,Adapted Screenplay,AGENT,male,1.0,40
1724,Traffic,Adapted Screenplay,ALEX,male,1.0,23
1725,Traffic,Adapted Screenplay,ANNA,female,1.0,119
1726,Traffic,Adapted Screenplay,ANOTHER KID,male,1.0,7
1727,Traffic,Adapted Screenplay,ARNIE,male,0.9381443298969072,604
1728,Traffic,Adapted Screenplay,ART APPRAISER,male,1.0,41
1729,Traffic,Adapted Screenplay,BARBARA,female,1.0,363
1730,Traffic,Adapted Screenplay,CARL,male,1.0,104
1731,Traffic,Adapted Screenplay,CARLOS,male,0.9642857142857143,184
1732,Traffic,Adapted Screenplay,CAROLINE,female,0.9834254143646409,982
1733,Traffic,Adapted Screenplay,CASTRO,male,0.9767441860465116,296
1734,Traffic,Adapted Screenplay,CHIEF OF STAFF,male,0.9743589743589743,315
1735,Traffic,Adapted Screenplay,CLERK,male,1.0,31
1736,Traffic,Adapted Screenplay,CLOWN,male,1.0,6
1737,Traffic,Adapted Screenplay,CUSTOMS MATRON,female,1.0,67
1738,Traffic,Adapted Screenplay,CUSTOMS OFFICER,male,1.0,18
1739,Traffic,Adapted Screenplay,DAVID,male,1.0,5
1740,Traffic,Adapted Screenplay,DEA AGENT,male,1.0,42
1741,Traffic,Adapted Screenplay,DESKMAN,male,1.0,6
1742,Traffic,Adapted Screenplay,DRIVER,male,1.0,31
1743,Traffic,Adapted Screenplay,ECONOMIST,male,1.0,125
1744,Traffic,Adapted Screenplay,ETHAN,male,1.0,56
1745,Traffic,Adapted Screenplay,FACE,male,1.0,8
1746,Traffic,Adapted Screenplay,FBI AGENT,male,1.0,13
1747,Traffic,Adapted Screenplay,FBI AGENT #2,male,1.0,29
1748,Traffic,Adapted Screenplay,FRANCISCO,male,0.9411764705882353,222
1749,Traffic,Adapted Screenplay,FRANK,male,1.0,32
1750,Traffic,Adapted Screenplay,FUCKED-UP BOWMAN,male,1.0,18
1751,Traffic,Adapted Screenplay,GENERAL LANDRY,male,0.9230769230769231,174
1752,Traffic,Adapted Screenplay,GORDON,male,1.0,421
1753,Traffic,Adapted Screenplay,HELENA,female,0.9384615384615385,1207
1754,Traffic,Adapted Screenplay,HUGHES,male,0.9230769230769231,91
1755,Traffic,Adapted Screenplay,HUSTLERS,female,1.0,9
1756,Traffic,Adapted Screenplay,JAVIER,male,0.9658119658119658,704
1757,Traffic,Adapted Screenplay,JOHN,male,1.0,5
1758,Traffic,Adapted Screenplay,JOHNSON,male,1.0,73
1759,Traffic,Adapted Screenplay,JUDGE,male,1.0,39
1760,Traffic,Adapted Screenplay,JUNKIE,male,1.0,6
1761,Traffic,Adapted Screenplay,LONNIE,male,1.0,102
1762,Traffic,Adapted Screenplay,MAN #1,male,1.0,41
1763,Traffic,Adapted Screenplay,MAN #2,male,1.0,16
1764,Traffic,Adapted Screenplay,MAN WITH TRAY,male,1.0,7
1765,Traffic,Adapted Screenplay,MANOLO,male,0.9761904761904762,269
1766,Traffic,Adapted Screenplay,MARQUEZ,male,0.925,282
1767,Traffic,Adapted Screenplay,MARTY,male,0.8695652173913043,174
1768,Traffic,Adapted Screenplay,MICHAEL,male,1.0,128
1769,Traffic,Adapted Screenplay,MR. RODMAN,male,1.0,66
1770,Traffic,Adapted Screenplay,MRS. BERRY,female,1.0,21
1771,Traffic,Adapted Screenplay,MRS. CASTRO,female,1.0,41
1772,Traffic,Adapted Screenplay,NAN,female,0.9230769230769231,74
1773,Traffic,Adapted Screenplay,OFFICER,male,1.0,12
1774,Traffic,Adapted Screenplay,OFFICIAL,male,0.9736842105263158,318
1775,Traffic,Adapted Screenplay,PHARMACEUTICAL LOBBYIST,male,1.0,104
1776,Traffic,Adapted Screenplay,PRESS SECRETARY,female,1.0,26
1777,Traffic,Adapted Screenplay,PROSECUTOR,male,0.8823529411764706,105
1778,Traffic,Adapted Screenplay,REP FROM DEA,male,1.0,26
1779,Traffic,Adapted Screenplay,REPORTER,male,1.0,14
1780,Traffic,Adapted Screenplay,REPORTER #2,male,1.0,14
1781,Traffic,Adapted Screenplay,ROBERT,male,1.0,11
1782,Traffic,Adapted Screenplay,ROSARIO,male,1.0,85
1783,Traffic,Adapted Screenplay,RUIZ,male,0.975609756097561,505
1784,Traffic,Adapted Screenplay,RUSH PHILLIPS,male,1.0,107
1785,Traffic,Adapted Screenplay,SALAZAR,male,0.9746835443037974,591
1786,Traffic,Adapted Screenplay,SECURITY OFFICER,male,1.0,9
1787,Traffic,Adapted Screenplay,SETH,male,0.9809523809523809,706
1788,Traffic,Adapted Screenplay,SHEILA,female,1.0,64
1789,Traffic,Adapted Screenplay,SHERIDAN,male,0.9285714285714286,233
1790,Traffic,Adapted Screenplay,SKETCH,male,1.0,122
1791,Traffic,Adapted Screenplay,SOCIAL WORKER,female,1.0,39
1792,Traffic,Adapted Screenplay,SOMEBODY,male,1.0,6
1793,Traffic,Adapted Screenplay,SOMEBODY ELSE,male,1.0,16
1794,Traffic,Adapted Screenplay,SPECIAL-AGENT-IN-CHARGE,male,0.9411764705882353,158
1795,Traffic,Adapted Screenplay,STAN,male,1.0,31
1796,Traffic,Adapted Screenplay,STEWIE,male,1.0,39
1797,Traffic,Adapted Screenplay,STRANGE MAN,male,1.0,66
1798,Traffic,Adapted Screenplay,STREET DEALER,male,1.0,29
1799,Traffic,Adapted Screenplay,TIM,male,1.0,59
1800,Traffic,Adapted Screenplay,TORTURER,male,0.8888888888888888,56
1801,Traffic,Adapted Screenplay,TOURIST MAN,male,1.0,19
1802,Traffic,Adapted Screenplay,TOURIST WOMAN,female,0.9166666666666666,61
1803,Traffic,Adapted Screenplay,TUXEDO,male,1.0,14
1804,Traffic,Adapted Screenplay,UNDERSECRETARY,male,1.0,96
1805,Traffic,Adapted Screenplay,VANESSA,female,0.8571428571428571,30
1806,A Beautiful Mind,Adapted Screenplay,ADJUNCT,male,1.0,15
1807,A Beautiful Mind,Adapted Screenplay,ALICIA,female,0.9695652173913043,1329
1808,A Beautiful Mind,Adapted Screenplay,ANALYST,male,1.0,8
1809,A Beautiful Mind,Adapted Screenplay,ARCHER,male,1.0,14
1810,A Beautiful Mind,Adapted Screenplay,BECKY,female,1.0,16
1811,A Beautiful Mind,Adapted Screenplay,CAPTAIN,male,1.0,20
1812,A Beautiful Mind,Adapted Screenplay,CHARLES,male,1.0,450
1813,A Beautiful Mind,Adapted Screenplay,FAT STUDENT,male,1.0,6
1814,A Beautiful Mind,Adapted Screenplay,FOX,male,0.9622641509433962,350
1815,A Beautiful Mind,Adapted Screenplay,GENERAL,male,1.0,40
1816,A Beautiful Mind,Adapted Screenplay,GUARD,male,1.0,9
1817,A Beautiful Mind,Adapted Screenplay,HORNER,male,0.9,154
1818,A Beautiful Mind,Adapted Screenplay,KUHN,male,1.0,47
1819,A Beautiful Mind,Adapted Screenplay,MAN,male,1.0,11
1820,A Beautiful Mind,Adapted Screenplay,MARCEE,female,1.0,69
1821,A Beautiful Mind,Adapted Screenplay,MILNOR,male,0.9836065573770492,432
1822,A Beautiful Mind,Adapted Screenplay,NASH,male,0.9733333333333334,3153
1823,A Beautiful Mind,Adapted Screenplay,NURSE,female,1.0,5
1824,A Beautiful Mind,Adapted Screenplay,PARCHER,male,0.9761904761904762,1088
1825,A Beautiful Mind,Adapted Screenplay,PROFESSOR,male,1.0,22
1826,A Beautiful Mind,Adapted Screenplay,ROSEN,male,0.9487179487179487,752
1827,A Beautiful Mind,Adapted Screenplay,SHAPELY,female,0.8571428571428571,75
